,New_feature,Volume,Subjectivity,Sentiment,NIFTY50,NIFTY50_train_pred
17821,14835.0,546400.0,0.166666667,-1.0,1.0,
14031,11252.0,645100.0,0.6,1.0,0.0,1.0
10636,12079.0,396500.0,0.666666667,-1.0,1.0,1.0
1821,10695.0,203800.0,0.38811936,1.0,1.0,1.0
7492,11726.0,305500.0,0.0,0.0,1.0,1.0
5652,10832.0,463400.0,0.425,1.0,0.0,1.0
18122,15692.0,457900.0,0.4,1.0,1.0,
18959,11167.0,588100.0,0.0,0.0,0.0,
7095,11634.0,300500.0,0.525,1.0,1.0,1.0
9417,11901.0,650200.0,0.5,1.0,1.0,1.0
12609,9137.0,575900.0,0.580952381,1.0,0.0,1.0
4682,10723.0,424500.0,0.0,0.0,1.0,1.0
9504,11577.0,882800.0,0.1,1.0,1.0,1.0
5504,10900.0,323800.0,0.5,1.0,1.0,1.0
20752,10401.0,348500.0,0.27,1.0,0.0,
15966,13846.0,403600.0,0.1,0.0,1.0,
1858,11114.0,241700.0,0.2,1.0,1.0,1.0
2285,10762.0,220000.0,0.15,0.0,1.0,1.0
13673,11164.0,765100.0,0.0,-1.0,0.0,1.0
6469,11483.0,350400.0,0.0,0.0,0.0,1.0
6061,10842.0,385900.0,0.0,0.0,1.0,1.0
387,10608.0,169000.0,0.0,0.0,0.0,1.0
1630,10748.0,209400.0,0.29537037,-1.0,1.0,1.0
11996,8792.0,801500.0,0.54,1.0,1.0,1.0
20245,17945.0,355600.0,0.0,0.0,1.0,
14133,11446.0,532900.0,0.5,1.0,1.0,1.0
7749,11740.0,442000.0,0.59375,-1.0,1.0,1.0
7575,11586.0,279800.0,0.375,0.0,1.0,1.0
11527,11623.0,608600.0,0.308333333,1.0,0.0,1.0
4671,10649.0,0.0,0.25,0.0,1.0,1.0
12771,10649.0,0.0,0.0,0.0,1.0,1.0
9137,10766.0,642600.0,0.353737374,1.0,0.0,1.0
10177,11316.0,1017500.0,0.0,0.0,1.0,1.0
1844,10278.0,236800.0,1.0,-1.0,0.0,1.0
16888,14828.0,884700.0,1.0,1.0,1.0,
3873,10398.0,0.0,0.484090909,1.0,0.0,1.0
5067,10952.0,312100.0,1.0,1.0,1.0,1.0
5917,10727.0,521900.0,0.275,1.0,0.0,1.0
14663,10905.0,706100.0,0.4,-1.0,0.0,
19922,18343.0,371300.0,0.396875,1.0,0.0,
17018,14943.0,467500.0,0.0,0.0,0.0,
3813,11482.0,246100.0,0.0,0.0,1.0,1.0
18953,10591.0,296600.0,0.1,1.0,1.0,
936,10633.0,176400.0,0.15,0.0,0.0,1.0
10782,11936.0,458300.0,0.485416667,1.0,0.0,1.0
1776,10664.0,225800.0,0.5,1.0,0.0,1.0
20699,9137.0,575900.0,0.1,1.0,0.0,
3749,11025.0,405700.0,0.54,1.0,0.0,1.0
17677,14696.0,509700.0,0.75,0.0,0.0,
5471,10834.0,310700.0,0.454545455,1.0,1.0,1.0
19156,16582.0,275400.0,0.716666667,1.0,1.0,
14255,11631.0,807000.0,0.0,0.0,1.0,1.0
1877,10757.0,220900.0,0.2875,1.0,1.0,1.0
3765,10663.0,425100.0,0.3,-1.0,0.0,1.0
19581,17479.0,363600.0,0.75,1.0,1.0,
3055,11367.0,246900.0,1.0,1.0,1.0,1.0
13935,9998.0,715500.0,0.2,1.0,1.0,1.0
13425,10766.0,590700.0,0.383333333,1.0,1.0,1.0
19600,17565.0,295200.0,0.295833333,-1.0,0.0,
4628,10649.0,0.0,0.0,0.0,1.0,1.0
16108,14192.0,559200.0,0.2,1.0,0.0,
3324,11677.0,313800.0,0.0,0.0,0.0,1.0
19023,15723.0,216300.0,0.0,0.0,1.0,
3314,11677.0,313800.0,0.454545455,1.0,0.0,1.0
20702,17272.0,215000.0,0.49047619,1.0,0.0,
18461,15538.0,428600.0,0.333333333,1.0,1.0,
18643,14460.0,672900.0,0.0,0.0,0.0,
13019,9162.0,805500.0,0.0,0.0,0.0,1.0
13149,11733.0,355900.0,0.108333333,-1.0,1.0,1.0
11784,9388.0,897700.0,0.0,0.0,0.0,1.0
8241,11351.0,458900.0,0.141666667,1.0,0.0,1.0
11578,11247.0,680800.0,0.4,1.0,0.0,1.0
18047,14551.0,448900.0,0.125,0.0,0.0,
16318,14356.0,618600.0,0.8,1.0,0.0,
1519,10745.0,231100.0,0.466666667,1.0,0.0,1.0
19917,18491.0,469900.0,0.6,1.0,1.0,
4505,10739.0,272100.0,0.1,-1.0,1.0,1.0
3115,11529.0,232600.0,0.350925926,1.0,1.0,1.0
16869,15144.0,544200.0,0.0,0.0,1.0,
16597,15292.0,456000.0,0.454545455,1.0,0.0,
12053,8371.0,593300.0,1.0,1.0,0.0,1.0
2869,12346.0,502100.0,0.403846487,1.0,0.0,1.0
856,10323.0,200200.0,0.316666667,1.0,1.0,1.0
19269,17037.0,464400.0,0.490598291,1.0,1.0,
4925,10747.0,224500.0,0.4,0.0,0.0,1.0
14142,11390.0,668700.0,0.4,-1.0,1.0,1.0
5491,10898.0,276500.0,0.216666667,-1.0,1.0,1.0
5510,10900.0,271700.0,0.733333333,-1.0,1.0,1.0
12879,8213.0,697000.0,0.0,0.0,0.0,1.0
19154,16582.0,275400.0,0.75,0.0,1.0,
3833,11425.0,210500.0,0.27,1.0,1.0,1.0
18945,16259.0,240500.0,0.125,0.0,1.0,
4710,11330.0,218300.0,0.555555556,1.0,1.0,1.0
15490,12823.0,664000.0,0.375,0.0,1.0,
5000,10873.0,286100.0,0.344444444,1.0,1.0,1.0
4663,10649.0,0.0,0.0,0.0,1.0,1.0
17850,14975.0,480300.0,0.666666667,-1.0,0.0,
18016,10832.0,463400.0,0.4,1.0,0.0,
10407,10633.0,223000.0,0.0,0.0,0.0,1.0
6827,11800.0,339700.0,0.4,1.0,0.0,1.0
5836,10804.0,260800.0,0.9,1.0,0.0,1.0
18146,15707.0,298300.0,0.5,1.0,1.0,
5438,10761.0,298800.0,0.575,-1.0,0.0,1.0
8364,11262.0,522700.0,0.0,0.0,1.0,1.0
2803,11614.0,700500.0,0.5875,1.0,0.0,1.0
9933,12002.0,646700.0,0.454166667,1.0,1.0,1.0
10451,12249.0,604800.0,0.766666667,-1.0,0.0,1.0
13004,9311.0,704600.0,0.5,1.0,0.0,1.0
14060,11226.0,634000.0,0.0,0.0,1.0,1.0
7846,11811.0,327900.0,0.0,0.0,1.0,1.0
4391,10517.0,254600.0,0.0,0.0,1.0,1.0
8953,11565.0,317300.0,0.5,1.0,0.0,1.0
6747,11677.0,290000.0,0.066666667,0.0,0.0,1.0
2264,10792.0,229600.0,0.0,0.0,0.0,1.0
7460,11909.0,421200.0,0.0,-1.0,1.0,1.0
9372,11355.0,294500.0,0.0,0.0,1.0,1.0
19864,10879.0,298900.0,0.6,-1.0,0.0,
11336,12160.0,622800.0,0.0,0.0,0.0,1.0
17876,14975.0,480300.0,0.477272727,1.0,0.0,
2009,10657.0,318500.0,0.0,0.0,1.0,1.0
194,10840.0,312000.0,0.47871138,1.0,1.0,1.0
14085,11320.0,791600.0,0.0,0.0,0.0,1.0
19790,17923.0,375800.0,0.333333333,1.0,1.0,
8802,11100.0,685600.0,1.0,1.0,1.0,1.0
16603,17288.0,279900.0,0.1,1.0,0.0,
772,10055.0,262600.0,0.266666667,-1.0,1.0,1.0
10718,12263.0,660600.0,0.48,1.0,1.0,1.0
18169,14827.0,647400.0,0.0,0.0,0.0,
12740,9105.0,631500.0,0.391666667,-1.0,1.0,1.0
18784,10320.0,297300.0,0.0,0.0,0.0,
15158,11816.0,704000.0,0.0,0.0,0.0,
14854,11244.0,728900.0,0.5,1.0,1.0,
17092,14708.0,459000.0,0.513541667,1.0,0.0,
20623,17991.0,261400.0,0.0,0.0,1.0,
10207,11933.0,632000.0,0.25,1.0,1.0,1.0
17213,14500.0,481000.0,0.54,1.0,1.0,
6347,11415.0,463700.0,0.0,0.0,1.0,1.0
12070,12203.0,426900.0,0.535714286,1.0,0.0,1.0
6612,10916.0,373200.0,0.0,0.0,1.0,1.0
1449,10771.0,203100.0,0.1,0.0,1.0,1.0
343,10697.0,610300.0,0.1,0.0,1.0,1.0
13599,11145.0,772000.0,0.0,0.0,1.0,1.0
11474,12098.0,513600.0,0.175,1.0,1.0,1.0
17414,14309.0,512300.0,0.241666667,1.0,0.0,
9220,11540.0,650000.0,0.25,0.0,0.0,1.0
19927,18343.0,371300.0,0.4,0.0,0.0,
7399,11887.0,348400.0,0.0,0.0,1.0,1.0
2046,10870.0,213400.0,0.0,0.0,1.0,1.0
7187,11215.0,350700.0,0.8,1.0,1.0,1.0
16591,14515.0,929600.0,0.0,0.0,0.0,
7882,11858.0,480200.0,0.0,0.0,0.0,1.0
10297,11963.0,752600.0,0.25,1.0,1.0,1.0
12363,9292.0,512800.0,0.0,0.0,1.0,1.0
13896,10776.0,636800.0,0.0,0.0,1.0,1.0
18039,14876.0,621700.0,0.5,1.0,1.0,
17347,15160.0,493200.0,0.0,0.0,0.0,
1494,10793.0,312300.0,0.0,0.0,1.0,1.0
779,10179.0,225700.0,0.566446886,1.0,1.0,1.0
9982,11933.0,486800.0,0.9,1.0,0.0,1.0
9346,10964.0,412500.0,0.5,0.0,0.0,1.0
2527,11036.0,0.0,0.8,1.0,1.0,1.0
5387,15841.0,267100.0,0.0,0.0,0.0,1.0
20001,16230.0,427300.0,0.437961602,1.0,1.0,
16535,17037.0,464400.0,0.3,1.0,1.0,
15139,11829.0,616300.0,0.75,-1.0,1.0,
17675,14696.0,509700.0,0.35,1.0,0.0,
8290,11351.0,458900.0,0.216666667,1.0,0.0,1.0
18827,11529.0,844500.0,0.5,1.0,1.0,
40,17495.0,256600.0,0.388333333,-1.0,0.0,1.0
11386,15160.0,493200.0,0.4,1.0,0.0,1.0
19162,11004.0,434500.0,1.0,0.0,0.0,
14711,16855.0,283500.0,0.26875,1.0,1.0,
11846,8183.0,925700.0,0.450121212,1.0,0.0,1.0
6847,11658.0,260400.0,0.0,0.0,0.0,1.0
18423,15835.0,314600.0,0.75,-1.0,1.0,
18955,15685.0,243200.0,0.545454545,1.0,1.0,
10835,12331.0,684400.0,0.0,0.0,0.0,1.0
14427,11456.0,554800.0,0.358928571,1.0,1.0,
1462,10407.0,250400.0,0.0,0.0,0.0,1.0
20103,17518.0,305800.0,0.15,0.0,1.0,
4506,10739.0,272100.0,0.283333333,1.0,1.0,1.0
13353,10776.0,636800.0,0.594097222,1.0,1.0,1.0
18222,15809.0,340200.0,0.1,1.0,0.0,
13967,11316.0,562400.0,0.3,0.0,0.0,1.0
14229,11631.0,807000.0,0.53125,1.0,1.0,1.0
11135,11674.0,669800.0,0.0,0.0,0.0,1.0
15728,11396.0,203700.0,0.0,0.0,1.0,
7261,11784.0,381000.0,0.425,1.0,0.0,1.0
15982,13705.0,471400.0,0.125,0.0,1.0,
10532,12169.0,520300.0,0.616666667,1.0,0.0,1.0
5088,10919.0,318900.0,0.375,1.0,0.0,1.0
9737,10913.0,497200.0,0.125,0.0,0.0,1.0
19291,15714.0,224900.0,0.0,0.0,1.0,
4096,10155.0,302600.0,0.0,0.0,0.0,1.0
19690,17135.0,301900.0,0.0,0.0,1.0,
15239,10972.0,680900.0,0.0,0.0,1.0,
4261,10408.0,606400.0,0.333333333,1.0,0.0,1.0
17110,14588.0,919200.0,0.26625,1.0,1.0,
20190,17341.0,241500.0,0.602272727,1.0,1.0,
10215,11978.0,609200.0,0.0,0.0,0.0,1.0
20418,17479.0,298100.0,0.0,0.0,0.0,
12340,9265.0,666700.0,0.3,1.0,1.0,1.0
6172,17302.0,271000.0,0.0,0.0,0.0,1.0
5689,10669.0,410100.0,0.4,-1.0,0.0,1.0
14256,11631.0,807000.0,0.0,0.0,1.0,1.0
15327,11401.0,679400.0,0.403333333,1.0,1.0,
9063,10850.0,519200.0,0.833333333,-1.0,1.0,1.0
2662,10987.0,187300.0,0.227272727,1.0,1.0,1.0
142,10274.0,375000.0,0.0,0.0,1.0,1.0
2600,11018.0,225500.0,0.233333333,1.0,0.0,1.0
6732,10861.0,292300.0,0.2,-1.0,0.0,1.0
15513,12920.0,633100.0,0.0,0.0,1.0,
18068,14592.0,503400.0,0.0,0.0,0.0,
20806,16902.0,207900.0,0.1,0.0,1.0,
7449,11947.0,438900.0,0.1,0.0,0.0,1.0
17829,15057.0,569100.0,0.4,-1.0,0.0,
10569,12203.0,426900.0,0.488636364,1.0,0.0,1.0
12361,9189.0,659400.0,0.0,0.0,0.0,1.0
18819,15687.0,318600.0,0.0,0.0,0.0,
17146,14792.0,474200.0,0.54,1.0,1.0,
16311,14648.0,704600.0,0.0,0.0,0.0,
8210,11633.0,498300.0,0.5,-1.0,0.0,1.0
11750,10999.0,499900.0,0.25,1.0,0.0,1.0
17636,15144.0,544200.0,0.0,0.0,1.0,
9607,11591.0,812000.0,0.5,0.0,1.0,1.0
6400,12098.0,513600.0,0.75,0.0,1.0,1.0
4641,10581.0,0.0,0.0,0.0,1.0,1.0
14765,11136.0,667600.0,0.5,1.0,1.0,
442,10553.0,210600.0,0.3,0.0,1.0,1.0
9891,10789.0,340100.0,0.3,0.0,1.0,1.0
9078,10903.0,482000.0,0.0,0.0,0.0,1.0
3835,11425.0,210500.0,0.6,1.0,1.0,1.0
19948,18343.0,371300.0,0.7,1.0,0.0,
6374,11533.0,366300.0,0.27,1.0,0.0,1.0
19111,16429.0,350800.0,0.0,0.0,0.0,
1960,10826.0,198300.0,0.0,0.0,1.0,1.0
156,10881.0,453900.0,0.4,0.0,1.0,1.0
10607,12203.0,426900.0,0.5,1.0,0.0,1.0
19786,17923.0,375800.0,0.414285714,1.0,1.0,
4591,10626.0,300900.0,0.166666667,-1.0,0.0,1.0
1090,10561.0,262600.0,0.0,0.0,1.0,1.0
12850,9919.0,770200.0,0.325,1.0,0.0,1.0
9170,11593.0,651700.0,0.0,0.0,0.0,1.0
7981,11650.0,266700.0,0.0,0.0,1.0,1.0
11235,12057.0,524700.0,0.066666667,0.0,0.0,1.0
18366,15762.0,316700.0,0.0,0.0,1.0,
19210,11633.0,498300.0,0.0,0.0,0.0,
6446,11426.0,282600.0,0.460016835,1.0,1.0,1.0
16321,14483.0,776800.0,0.5,1.0,0.0,
9123,11463.0,783800.0,0.302380952,-1.0,1.0,1.0
11586,9850.0,716100.0,0.45,-1.0,0.0,1.0
7127,12042.0,562200.0,0.142857143,-1.0,1.0,1.0
1099,10552.0,205400.0,1.0,0.0,0.0,1.0
5461,10898.0,276500.0,0.0,0.0,1.0,1.0
13509,10669.0,532400.0,0.0,0.0,0.0,1.0
6480,11483.0,638200.0,1.0,-1.0,1.0,1.0
12601,9475.0,846400.0,0.5,1.0,0.0,1.0
10916,12346.0,502100.0,0.366666667,1.0,0.0,1.0
18407,15859.0,255100.0,0.25,1.0,0.0,
3351,14513.0,568000.0,0.25,0.0,1.0,1.0
4087,10155.0,302600.0,1.0,0.0,0.0,1.0
9229,11540.0,650000.0,0.6,1.0,0.0,1.0
20270,18054.0,267400.0,0.333333333,1.0,0.0,
588,10193.0,249500.0,0.0,0.0,0.0,1.0
9421,11901.0,650200.0,0.383333333,1.0,1.0,1.0
13549,15900.0,284900.0,0.27,1.0,1.0,1.0
13818,10095.0,794700.0,0.0,0.0,1.0,1.0
18659,15762.0,242100.0,0.4,1.0,0.0,
11097,12097.0,478500.0,0.3,1.0,0.0,1.0
13956,9764.0,796300.0,0.0,0.0,1.0,1.0
16602,15292.0,456000.0,0.0,0.0,0.0,
646,10437.0,191600.0,0.289772727,1.0,0.0,1.0
11967,8536.0,865600.0,0.455555556,-1.0,1.0,1.0
9675,10540.0,206100.0,1.0,0.0,1.0,1.0
16951,15148.0,713300.0,0.52,-1.0,0.0,
11957,14933.0,517500.0,0.0,0.0,1.0,1.0
15326,11401.0,679400.0,0.7455,-1.0,1.0,
227,17822.0,278400.0,0.0,0.0,0.0,1.0
3869,11478.0,302200.0,0.2625,-1.0,1.0,1.0
10723,12263.0,660600.0,0.54,1.0,1.0,1.0
19557,17456.0,339100.0,0.625,-1.0,0.0,
20722,17296.0,219500.0,0.0,0.0,1.0,
16457,11588.0,368800.0,0.5,1.0,0.0,
8470,10859.0,506600.0,0.266666667,-1.0,0.0,1.0
1531,10831.0,254300.0,0.602272727,1.0,0.0,1.0
19010,16332.0,280200.0,0.454545455,1.0,1.0,
924,10633.0,176400.0,0.375,0.0,0.0,1.0
18620,15826.0,0.0,0.314285714,1.0,1.0,
17356,11364.0,294500.0,0.388888889,-1.0,0.0,
10221,11938.0,415200.0,0.227272727,1.0,1.0,1.0
7214,11338.0,412100.0,0.295833333,1.0,1.0,1.0
12381,9292.0,512800.0,1.0,1.0,1.0,1.0
19820,16332.0,280200.0,0.15,1.0,1.0,
2594,10975.0,210500.0,0.333333333,1.0,0.0,1.0
5934,14997.0,0.0,0.5625,-1.0,0.0,1.0
11351,12189.0,501200.0,0.125,0.0,0.0,1.0
7164,11213.0,414200.0,0.0,0.0,0.0,1.0
2310,10723.0,246000.0,0.625,1.0,0.0,1.0
17374,14513.0,568000.0,0.4,1.0,1.0,
14490,11496.0,506700.0,0.467154172,1.0,1.0,
613,10218.0,226400.0,0.0,0.0,0.0,1.0
11314,12189.0,501200.0,1.0,-1.0,0.0,1.0
6660,10834.0,333000.0,0.0,0.0,0.0,1.0
4143,10126.0,0.0,0.257142857,1.0,0.0,1.0
1900,10682.0,168400.0,0.454545455,1.0,1.0,1.0
14219,11521.0,743400.0,0.9,1.0,1.0,1.0
283,11021.0,245900.0,0.375,-1.0,0.0,1.0
259,10544.0,180900.0,0.0,0.0,0.0,1.0
11250,12263.0,660600.0,0.444444444,-1.0,1.0,1.0
20351,11586.0,279800.0,0.1625,-1.0,1.0,
4956,10797.0,376200.0,0.3,-1.0,1.0,1.0
15009,11922.0,623700.0,0.1,1.0,1.0,
11685,11425.0,210500.0,0.0,0.0,1.0,1.0
7002,11601.0,299000.0,0.4,1.0,1.0,1.0
15179,11651.0,553700.0,0.158333333,0.0,0.0,
13802,11185.0,677800.0,0.0,0.0,0.0,1.0
5236,10822.0,309700.0,0.366666667,1.0,0.0,1.0
2288,10762.0,220000.0,0.783333333,-1.0,1.0,1.0
8109,12000.0,563000.0,0.0,0.0,1.0,1.0
6741,11677.0,290000.0,0.0,0.0,0.0,1.0
20249,18132.0,280400.0,0.425631313,1.0,1.0,
10522,12208.0,383800.0,0.344444444,1.0,1.0,1.0
476,10399.0,234100.0,0.468,1.0,1.0,1.0
16694,15024.0,712200.0,0.45,1.0,0.0,
6441,11426.0,282600.0,0.2125,-1.0,1.0,1.0
2554,11240.0,482900.0,0.0,0.0,0.0,1.0
6883,11699.0,604400.0,0.3,1.0,0.0,1.0
5574,10879.0,298900.0,0.3,1.0,0.0,1.0
13770,11242.0,600700.0,0.15,1.0,0.0,1.0
18910,16285.0,418200.0,0.543382353,-1.0,1.0,
9265,10874.0,483000.0,0.266666667,1.0,0.0,1.0
18268,15635.0,351500.0,0.166666667,1.0,1.0,
10302,15684.0,414200.0,0.2,-1.0,1.0,1.0
13846,11588.0,368800.0,0.25,0.0,0.0,1.0
16583,14515.0,929600.0,0.0,0.0,0.0,
19256,10697.0,289200.0,0.468175748,1.0,1.0,
7224,11215.0,350700.0,0.383333333,1.0,1.0,1.0
6854,11658.0,260400.0,0.025,1.0,0.0,1.0
20170,17891.0,324100.0,0.375,-1.0,1.0,
782,10179.0,225700.0,0.52,1.0,1.0,1.0
15229,14827.0,647400.0,0.333333333,1.0,0.0,
18441,15598.0,409600.0,0.475,1.0,1.0,
11116,12086.0,538100.0,0.7,-1.0,0.0,1.0
6549,10822.0,309700.0,0.0,0.0,0.0,1.0
5802,10790.0,269400.0,0.3,0.0,0.0,1.0
13450,10093.0,632400.0,0.333333333,1.0,0.0,1.0
9352,11577.0,882800.0,0.766666667,1.0,1.0,1.0
9445,11346.0,587600.0,0.321428571,1.0,0.0,1.0
20062,18254.0,335200.0,0.75,1.0,0.0,
10390,12204.0,518900.0,0.066666667,1.0,1.0,1.0
5068,10952.0,312100.0,1.0,1.0,1.0,1.0
10931,10582.0,194200.0,0.29,1.0,1.0,1.0
19906,18500.0,368200.0,0.725,1.0,0.0,
1729,10382.0,173900.0,0.0,0.0,0.0,1.0
17297,14167.0,632300.0,0.454545455,1.0,0.0,
16307,14648.0,704600.0,0.9,1.0,0.0,
4679,10723.0,424500.0,0.0,0.0,1.0,1.0
8567,11028.0,624600.0,0.1,0.0,0.0,1.0
3755,11025.0,405700.0,0.0,0.0,0.0,1.0
13202,10270.0,994200.0,0.53125,1.0,0.0,1.0
12998,9311.0,704600.0,0.3,1.0,0.0,1.0
11554,11285.0,809900.0,1.0,1.0,0.0,1.0
98,10633.0,176400.0,0.590238095,1.0,0.0,1.0
3140,17758.0,336500.0,0.075,0.0,0.0,1.0
13649,11145.0,772000.0,0.54,1.0,1.0,1.0
14644,11168.0,714900.0,0.366666667,1.0,0.0,
18228,15663.0,640800.0,0.125,0.0,0.0,
13419,10135.0,754200.0,0.125,0.0,1.0,1.0
15467,12829.0,768800.0,0.283333333,1.0,0.0,
3653,11156.0,719000.0,0.0,0.0,0.0,1.0
10981,12159.0,500.0,0.25,0.0,0.0,1.0
18677,15660.0,274300.0,0.066666667,0.0,0.0,
18208,15870.0,323300.0,0.0,0.0,1.0,
1635,10565.0,0.0,0.0,0.0,0.0,1.0
12738,9105.0,631500.0,0.0,0.0,1.0,1.0
12080,11253.0,696500.0,0.8,1.0,0.0,1.0
20652,17302.0,271000.0,0.65,0.0,0.0,
6201,11075.0,263500.0,0.5,1.0,1.0,1.0
7552,11297.0,387300.0,0.533333333,1.0,0.0,1.0
573,10415.0,266500.0,0.7,0.0,0.0,1.0
9976,12002.0,646700.0,0.4,-1.0,1.0,1.0
19972,18248.0,365900.0,0.0,0.0,0.0,
598,10536.0,250400.0,0.0,0.0,0.0,1.0
15648,11844.0,667300.0,0.533333333,1.0,1.0,
7376,11927.0,598300.0,0.3,1.0,1.0,1.0
6334,11469.0,320300.0,0.9,-1.0,1.0,1.0
20363,17388.0,308800.0,0.0,0.0,1.0,
16679,15243.0,504800.0,0.333333333,0.0,0.0,
18965,15685.0,243200.0,0.0,0.0,1.0,
1755,10671.0,232600.0,0.1,1.0,1.0,1.0
5460,10898.0,276500.0,0.5,1.0,1.0,1.0
13462,13307.0,591700.0,0.427272727,-1.0,1.0,1.0
18656,15762.0,242100.0,0.392307692,1.0,0.0,
20383,17479.0,298100.0,0.2,1.0,0.0,
12159,10810.0,508800.0,0.0,0.0,0.0,1.0
18604,17115.0,254100.0,0.398611111,1.0,0.0,
19415,17341.0,241500.0,0.5,-1.0,1.0,
9183,11529.0,844500.0,0.5,1.0,1.0,1.0
19685,17135.0,301900.0,0.75,1.0,1.0,
1172,10599.0,219200.0,0.535714286,1.0,1.0,1.0
15858,13725.0,416000.0,0.333333333,0.0,1.0,
7958,12043.0,289200.0,0.4,1.0,1.0,1.0
20185,17341.0,241500.0,0.3,-1.0,1.0,
19813,17945.0,355600.0,0.0,0.0,1.0,
20468,14389.0,467400.0,0.4375,1.0,0.0,
18878,15665.0,410200.0,0.418181818,-1.0,1.0,
14818,11841.0,608800.0,0.2,1.0,1.0,
16188,14558.0,620200.0,0.188888889,0.0,1.0,
20071,17758.0,336500.0,0.0,0.0,0.0,
17561,9488.0,653000.0,0.15,0.0,1.0,
20224,17902.0,232100.0,0.413333333,1.0,0.0,
2646,11018.0,225500.0,0.0,0.0,0.0,1.0
5360,10835.0,254400.0,0.5625,-1.0,0.0,1.0
9064,10850.0,519200.0,0.561111111,1.0,1.0,1.0
17268,14967.0,640700.0,1.0,0.0,1.0,
205,10926.0,231600.0,0.0,0.0,1.0,1.0
7927,11734.0,380300.0,0.166666667,-1.0,1.0,1.0
9930,12002.0,646700.0,0.386904762,1.0,1.0,1.0
2016,11884.0,447900.0,0.489428571,1.0,0.0,1.0
17592,14790.0,457000.0,0.0,0.0,1.0,
17318,10761.0,298800.0,0.75,1.0,0.0,
8493,11938.0,415200.0,0.0,0.0,1.0,1.0
1976,10433.0,238600.0,0.0,0.0,1.0,1.0
163,10739.0,175900.0,0.0,0.0,1.0,1.0
5011,10871.0,296900.0,0.0,0.0,1.0,1.0
19066,16570.0,297400.0,0.466666667,1.0,1.0,
9636,11591.0,812000.0,0.4,-1.0,1.0,1.0
4726,10833.0,691300.0,0.466666667,-1.0,1.0,1.0
9099,10766.0,642600.0,0.1,0.0,0.0,1.0
1433,10405.0,251700.0,0.525,-1.0,0.0,1.0
15551,10325.0,685400.0,0.55,1.0,1.0,
13112,9898.0,685400.0,0.850833333,-1.0,0.0,1.0
14261,11631.0,807000.0,1.0,1.0,1.0,1.0
20041,18254.0,335200.0,0.495059524,1.0,0.0,
7741,11771.0,468400.0,0.0,0.0,0.0,1.0
7767,11771.0,468400.0,0.0,0.0,0.0,1.0
4295,11512.0,247900.0,0.8,1.0,1.0,1.0
7562,11957.0,332200.0,0.0,0.0,1.0,1.0
14426,11456.0,554800.0,0.0,0.0,1.0,
17372,14513.0,568000.0,1.0,1.0,1.0,
13774,11242.0,600700.0,0.5,1.0,0.0,1.0
10172,11316.0,1017500.0,0.05,0.0,1.0,1.0
10983,12159.0,500.0,0.45,-1.0,0.0,1.0
3388,12129.0,514400.0,0.0,0.0,1.0,1.0
2842,11301.0,278800.0,0.552083333,1.0,1.0,1.0
19155,16582.0,275400.0,0.0,0.0,1.0,
15368,10071.0,364300.0,0.0,0.0,0.0,
16239,14500.0,789600.0,0.0,0.0,0.0,
10726,11242.0,499300.0,0.444444444,-1.0,1.0,1.0
15729,15778.0,360300.0,0.4,-1.0,0.0,
2098,10803.0,305400.0,0.4875,1.0,1.0,1.0
10314,11021.0,551400.0,0.75,-1.0,0.0,1.0
8030,11309.0,373000.0,0.0,0.0,0.0,1.0
19515,10655.0,186500.0,1.0,-1.0,1.0,
5030,10873.0,286100.0,0.125,0.0,1.0,1.0
18140,15707.0,298300.0,0.680952381,1.0,1.0,
18592,17822.0,278400.0,0.457722231,1.0,0.0,
2760,11119.0,205800.0,0.3,1.0,1.0,1.0
6427,11503.0,386200.0,0.0,0.0,0.0,1.0
10196,11941.0,823100.0,0.45,1.0,1.0,1.0
14212,11521.0,743400.0,0.1,1.0,1.0,1.0
14369,11193.0,452600.0,0.1,-1.0,1.0,1.0
2099,10803.0,305400.0,0.0,0.0,1.0,1.0
8360,11262.0,522700.0,0.0,0.0,1.0,1.0
9060,11004.0,434500.0,0.414285714,-1.0,0.0,1.0
3476,10951.0,222300.0,0.25,1.0,1.0,1.0
13167,10325.0,685400.0,0.538636364,1.0,1.0,1.0
14759,11463.0,783800.0,0.0,0.0,1.0,
16533,17037.0,464400.0,0.284848485,1.0,1.0,
1735,10572.0,260800.0,0.0,0.0,1.0,1.0
20711,17272.0,215000.0,0.3,-1.0,0.0,
1284,10727.0,173800.0,0.0,0.0,1.0,1.0
12759,9056.0,675800.0,0.0,0.0,0.0,1.0
12722,8981.0,622300.0,0.0,0.0,1.0,1.0
10147,10964.0,547400.0,0.62962963,1.0,0.0,1.0
1020,11726.0,305500.0,0.425,1.0,1.0,1.0
16487,14134.0,492500.0,0.0,0.0,0.0,
19335,16035.0,341300.0,0.0,0.0,1.0,
9597,10450.0,425500.0,0.2,1.0,1.0,1.0
17827,14835.0,546400.0,0.75,0.0,1.0,
1653,10526.0,241700.0,0.0,0.0,1.0,1.0
831,10278.0,236800.0,0.233333333,-1.0,0.0,1.0
1170,10599.0,219200.0,0.404166667,1.0,1.0,1.0
10851,12344.0,616300.0,0.6,1.0,1.0,1.0
6286,11355.0,294500.0,0.0,0.0,1.0,1.0
5497,10898.0,276500.0,0.125,0.0,1.0,1.0
16345,14356.0,618600.0,0.0,0.0,0.0,
