Date,Open,High,Low,Adjusted Close,Volume,Subjectivity,Polarity,Sentiment,NIFTY50,NIFTY BANK,NIFTY INFRA,NIFTY AUTO,NIFTYMEDIA,NIFTY IT
19-06-2018,10830.2002,10830.2002,10787.34961,10799.84961,196600,0,0,0,0,1,0,0,1,0
19-06-2018,10830.2002,10830.2002,10787.34961,10799.84961,196600,0,0,0,0,1,0,0,1,0
19-06-2018,10789.4502,10789.4502,10701.2002,10710.4502,224500,0.393443653,0.136267821,1,0,1,0,0,1,0
20-06-2018,10734.65039,10781.79981,10724.04981,10772.04981,193500,0.54,0.16,1,1,0,1,1,0,0
20-06-2018,10734.65039,10781.79981,10724.04981,10772.04981,193500,0.365984848,0.157878788,1,1,0,1,1,0,0
20-06-2018,10734.65039,10781.79981,10724.04981,10772.04981,193500,0,0,0,1,0,1,1,0,0
20-06-2018,10734.65039,10781.79981,10724.04981,10772.04981,193500,0,0,0,1,0,1,1,0,0
20-06-2018,10734.65039,10781.79981,10724.04981,10772.04981,193500,0.344886364,0.084090909,1,1,0,1,1,0,0
20-06-2018,10734.65039,10781.79981,10724.04981,10772.04981,193500,0.426666667,0.068333333,1,1,0,1,1,0,0
20-06-2018,10345.15039,10346.29981,10180.25,10195.15039,328500,0.516666667,0.033333333,1,0,0,1,1,0,0
20-06-2018,11651.5,11657.04981,11484.4502,11497.90039,337500,0.4,0,0,1,0,1,1,0,0
20-06-2018,9968.799805,10027.7002,9951.900391,9998.049805,285700,0,0,0,0,0,1,1,0,0
20-06-2018,10789.4502,10789.4502,10701.2002,10710.4502,224500,0.3,-0.2,-1,0,0,1,1,0,0
20-06-2018,10789.4502,10789.4502,10701.2002,10710.4502,224500,0.3,-0.2,-1,0,0,1,1,0,0
20-06-2018,10789.4502,10789.4502,10701.2002,10710.4502,224500,0.370909091,0.027272727,1,0,0,1,1,0,0
20-06-2018,10789.4502,10789.4502,10701.2002,10710.4502,224500,0,0,0,0,0,1,1,0,0
20-06-2018,10789.4502,10789.4502,10701.2002,10710.4502,224500,0.35,-0.025,-1,0,0,1,1,0,0
20-06-2018,10789.4502,10789.4502,10701.2002,10710.4502,224500,0.216666667,0.275,1,0,0,1,1,0,0
20-06-2018,10789.4502,10789.4502,10701.2002,10710.4502,224500,0.469444444,-0.263888889,-1,0,0,1,1,0,0
20-06-2018,10789.4502,10789.4502,10701.2002,10710.4502,224500,0.469444444,-0.263888889,-1,0,0,1,1,0,0
20-06-2018,10789.4502,10789.4502,10701.2002,10710.4502,224500,1,0.35,1,0,0,1,1,0,0
20-06-2018,10789.4502,10789.4502,10701.2002,10710.4502,224500,0.571428571,0.5,1,0,0,1,1,0,0
20-06-2018,10789.4502,10789.4502,10701.2002,10710.4502,224500,0,0,0,0,0,1,1,0,0
20-06-2018,10789.4502,10789.4502,10701.2002,10710.4502,224500,0,0,0,0,0,1,1,0,0
20-06-2018,10789.4502,10789.4502,10701.2002,10710.4502,224500,0,0,0,0,0,1,1,0,0
20-06-2018,10789.4502,10789.4502,10701.2002,10710.4502,224500,0,0,0,0,0,1,1,0,0
20-06-2018,10789.4502,10789.4502,10701.2002,10710.4502,224500,0,0,0,0,0,1,1,0,0
21-06-2018,10808.4502,10809.59961,10725.90039,10741.09961,223600,0.435,0.018333333,1,0,1,0,0,1,0
21-06-2018,10808.4502,10809.59961,10725.90039,10741.09961,223600,0.5125,-0.00625,-1,0,1,0,0,1,0
21-06-2018,10808.4502,10809.59961,10725.90039,10741.09961,223600,0.419404762,0.066904762,1,0,1,0,0,1,0
21-06-2018,10808.4502,10809.59961,10725.90039,10741.09961,223600,0.25,0.1,1,0,1,0,0,1,0
21-06-2018,10808.4502,10809.59961,10725.90039,10741.09961,223600,0.5,-0.3,-1,0,1,0,0,1,0
21-06-2018,10808.4502,10809.59961,10725.90039,10741.09961,223600,0.219047619,0.033333333,1,0,1,0,0,1,0
21-06-2018,10808.4502,10809.59961,10725.90039,10741.09961,223600,0.188636364,0.109090909,1,0,1,0,0,1,0
21-06-2018,15860.5,15881.54981,15701,15746.4502,311000,0.45,0.35,1,0,1,0,0,1,0
21-06-2018,10734.65039,10781.79981,10724.04981,10772.04981,193500,0.54,0.16,1,1,1,0,0,1,0
21-06-2018,10734.65039,10781.79981,10724.04981,10772.04981,193500,0.54,0.16,1,1,1,0,0,1,0
21-06-2018,10734.65039,10781.79981,10724.04981,10772.04981,193500,0.607142857,0.214285714,1,1,1,0,0,1,0
21-06-2018,10734.65039,10781.79981,10724.04981,10772.04981,193500,0,0,0,1,1,0,0,1,0
21-06-2018,10734.65039,10781.79981,10724.04981,10772.04981,193500,0.25,0,0,1,1,0,0,1,0
21-06-2018,10734.65039,10781.79981,10724.04981,10772.04981,193500,0.6,0.7,1,1,1,0,0,1,0
21-06-2018,10734.65039,10781.79981,10724.04981,10772.04981,193500,0.5,0.5,1,1,1,0,0,1,0
21-06-2018,10734.65039,10781.79981,10724.04981,10772.04981,193500,0.5,0.5,1,1,1,0,0,1,0
21-06-2018,10734.65039,10781.79981,10724.04981,10772.04981,193500,0.45,0.35,1,1,1,0,0,1,0
21-06-2018,10734.65039,10781.79981,10724.04981,10772.04981,193500,0.8,0.5,1,1,1,0,0,1,0
21-06-2018,10734.65039,10781.79981,10724.04981,10772.04981,193500,0,0,0,1,1,0,0,1,0
21-06-2018,10734.65039,10781.79981,10724.04981,10772.04981,193500,0,0,0,1,1,0,0,1,0
21-06-2018,10734.65039,10781.79981,10724.04981,10772.04981,193500,0,0,0,1,1,0,0,1,0
21-06-2018,10734.65039,10781.79981,10724.04981,10772.04981,193500,0.05,0.15,1,1,1,0,0,1,0
21-06-2018,10558.75,10558.79981,10477,10524,301900,0,0,0,1,1,0,0,1,0
22-06-2018,10742.7002,10837,10710.4502,10821.84961,229800,0.521825397,0.254464286,1,1,0,1,1,0,1
22-06-2018,10742.7002,10837,10710.4502,10821.84961,229800,0.28125,0.11875,1,1,0,1,1,0,1
22-06-2018,10742.7002,10837,10710.4502,10821.84961,229800,0.3625,0.05,1,1,0,1,1,0,1
22-06-2018,10742.7002,10837,10710.4502,10821.84961,229800,0,0,0,1,0,1,1,0,1
22-06-2018,10742.7002,10837,10710.4502,10821.84961,229800,0,0,0,1,0,1,1,0,1
22-06-2018,10742.7002,10837,10710.4502,10821.84961,229800,0,0,0,1,0,1,1,0,1
22-06-2018,10742.7002,10837,10710.4502,10821.84961,229800,0.833333333,0.166666667,1,1,0,1,1,0,1
22-06-2018,10742.7002,10837,10710.4502,10821.84961,229800,0.4,-0.15,-1,1,0,1,1,0,1
22-06-2018,10742.7002,10837,10710.4502,10821.84961,229800,0.25,-0.035714286,-1,1,0,1,1,0,1
22-06-2018,10808.4502,10809.59961,10725.90039,10741.09961,223600,0.125,0,0,0,0,1,1,0,1
22-06-2018,10808.4502,10809.59961,10725.90039,10741.09961,223600,0.125,0,0,0,0,1,1,0,1
22-06-2018,10808.4502,10809.59961,10725.90039,10741.09961,223600,0.4,0.1,1,0,0,1,1,0,1
22-06-2018,10808.4502,10809.59961,10725.90039,10741.09961,223600,0.5,0,0,0,0,1,1,0,1
22-06-2018,10808.4502,10809.59961,10725.90039,10741.09961,223600,0.95,0.6,1,0,0,1,1,0,1
22-06-2018,10808.4502,10809.59961,10725.90039,10741.09961,223600,0.875,0.375,1,0,0,1,1,0,1
22-06-2018,10808.4502,10809.59961,10725.90039,10741.09961,223600,0.875,0.375,1,0,0,1,1,0,1
22-06-2018,10734.65039,10781.79981,10724.04981,10772.04981,193500,0.55,0.35,1,1,0,1,1,0,1
22-06-2018,10808.4502,10809.59961,10725.90039,10741.09961,223600,0.535714286,0.285714286,1,0,0,1,1,0,1
22-06-2018,10808.4502,10809.59961,10725.90039,10741.09961,223600,0.5,0.5,1,0,0,1,1,0,1
22-06-2018,10808.4502,10809.59961,10725.90039,10741.09961,223600,0,0,0,0,0,1,1,0,1
22-06-2018,10808.4502,10809.59961,10725.90039,10741.09961,223600,0,0,0,0,0,1,1,0,1
22-06-2018,10808.4502,10809.59961,10725.90039,10741.09961,223600,0,0,0,0,0,1,1,0,1
22-06-2018,10808.4502,10809.59961,10725.90039,10741.09961,223600,0.666666667,0.125,1,0,0,1,1,0,1
22-06-2018,10881.2002,10939.7002,10751.2002,10806.65039,381100,0.333333333,0.25,1,0,0,1,1,0,1
25-06-2018,10822.90039,10831.04981,10753.04981,10762.4502,229600,0.425,0.166666667,1,0,0,0,0,1,1
25-06-2018,10822.90039,10831.04981,10753.04981,10762.4502,229600,0.516666667,0.283333333,1,0,0,0,0,1,1
25-06-2018,10822.90039,10831.04981,10753.04981,10762.4502,229600,0.471875,-0.094034091,-1,0,0,0,0,1,1
25-06-2018,10822.90039,10831.04981,10753.04981,10762.4502,229600,0,0,0,0,0,0,0,1,1
25-06-2018,10822.90039,10831.04981,10753.04981,10762.4502,229600,0.6,-0.133333333,-1,0,0,0,0,1,1
25-06-2018,10822.90039,10831.04981,10753.04981,10762.4502,229600,0.125,0,0,0,0,0,0,1,1
25-06-2018,10822.90039,10831.04981,10753.04981,10762.4502,229600,0.5,0,0,0,0,0,0,1,1
25-06-2018,10822.90039,10831.04981,10753.04981,10762.4502,229600,0.25,0,0,0,0,0,0,1,1
25-06-2018,10822.90039,10831.04981,10753.04981,10762.4502,229600,0,0,0,0,0,0,0,1,1
25-06-2018,10822.90039,10831.04981,10753.04981,10762.4502,229600,0.221969697,0.096590909,1,0,0,0,0,1,1
25-06-2018,10822.90039,10831.04981,10753.04981,10762.4502,229600,0.428571429,0.214285714,1,0,0,0,0,1,1
25-06-2018,10822.90039,10831.04981,10753.04981,10762.4502,229600,0.6,0.7,1,0,0,0,0,1,1
25-06-2018,10822.90039,10831.04981,10753.04981,10762.4502,229600,0.75,0.5,1,0,0,0,0,1,1
25-06-2018,10580.59961,10646.5,10557.5,10616.7002,0,0.5,-0.1875,-1,1,0,0,0,1,1
25-06-2018,10742.7002,10837,10710.4502,10821.84961,229800,0.375,-0.175,-1,1,0,0,0,1,1
25-06-2018,10742.7002,10837,10710.4502,10821.84961,229800,0.375,-0.175,-1,1,0,0,0,1,1
25-06-2018,10808.4502,10809.59961,10725.90039,10741.09961,223600,0,-0.1,-1,0,0,0,0,1,1
25-06-2018,10742.7002,10837,10710.4502,10821.84961,229800,0,0,0,1,0,0,0,1,1
25-06-2018,10742.7002,10837,10710.4502,10821.84961,229800,0.5,0.5,1,1,0,0,0,1,1
25-06-2018,10742.7002,10837,10710.4502,10821.84961,229800,0.4,0.1,1,1,0,0,0,1,1
25-06-2018,9016.950195,9044.400391,8909.400391,8981.450195,655100,0,0,0,0,0,0,0,1,1
25-06-2018,10152.59961,10222.09961,10102.34961,10146.79981,302600,0.066666667,0,0,0,0,0,0,1,1
25-06-2018,10742.7002,10837,10710.4502,10821.84961,229800,0.8,-0.466666667,-1,1,0,0,0,1,1
25-06-2018,10742.7002,10837,10710.4502,10821.84961,229800,0.8,-0.466666667,-1,1,0,0,0,1,1
25-06-2018,10742.7002,10837,10710.4502,10821.84961,229800,0,0,0,1,0,0,0,1,1
25-06-2018,10742.7002,10837,10710.4502,10821.84961,229800,0,0,0,1,0,0,0,1,1
25-06-2018,10742.7002,10837,10710.4502,10821.84961,229800,0.42,-0.04,-1,1,0,0,0,1,1
25-06-2018,10742.7002,10837,10710.4502,10821.84961,229800,0.5,0.4,1,1,0,0,0,1,1
25-06-2018,10742.7002,10837,10710.4502,10821.84961,229800,0.5,0.4,1,1,0,0,0,1,1
25-06-2018,10742.7002,10837,10710.4502,10821.84961,229800,0,0,0,1,0,0,0,1,1
25-06-2018,10742.7002,10837,10710.4502,10821.84961,229800,0.2,0.2,1,1,0,0,0,1,1
25-06-2018,12110.2002,12132.4502,12006.34961,12037.7002,1201300,0.9,0.6,1,0,0,0,0,1,1
26-06-2018,10742.7002,10805.25,10732.54981,10769.15039,220000,0.5,0.34,1,1,0,1,0,0,1
26-06-2018,10742.7002,10805.25,10732.54981,10769.15039,220000,0.35,0.053571429,1,1,0,1,0,0,1
26-06-2018,10742.7002,10805.25,10732.54981,10769.15039,220000,0,0,0,1,0,1,0,0,1
26-06-2018,10742.7002,10805.25,10732.54981,10769.15039,220000,0.3,0.1,1,1,0,1,0,0,1
26-06-2018,10742.7002,10805.25,10732.54981,10769.15039,220000,0,0,0,1,0,1,0,0,1
26-06-2018,10742.7002,10805.25,10732.54981,10769.15039,220000,0.625,-0.375,-1,1,0,1,0,0,1
26-06-2018,10742.7002,10805.25,10732.54981,10769.15039,220000,0.8,0.7,1,1,0,1,0,0,1
26-06-2018,10742.7002,10805.25,10732.54981,10769.15039,220000,0.227272727,0.068181818,1,1,0,1,0,0,1
26-06-2018,10742.7002,10805.25,10732.54981,10769.15039,220000,0,0,0,1,0,1,0,0,1
26-06-2018,10742.7002,10805.25,10732.54981,10769.15039,220000,0,0,0,1,0,1,0,0,1
26-06-2018,16775.84961,16951.5,16764.84961,16931.05078,283500,0,0,0,1,0,1,0,0,1
26-06-2018,17906.44922,17912.84961,17576.09961,17748.59961,398000,0,0,0,0,0,1,0,0,1
26-06-2018,18187.65039,18190.69922,17799.44922,17857.25,374200,0.25,0.25,1,0,0,1,0,0,1
26-06-2018,10792.4502,10804.4502,10630.9502,10661.54981,419700,0.454545455,0.136363636,1,0,0,1,0,0,1
26-06-2018,11213.7002,11267.4502,11072.65039,11085.40039,479100,0.25,0.25,1,0,0,1,0,0,1
26-06-2018,10822.90039,10831.04981,10753.04981,10762.4502,229600,0.627272727,0.068181818,1,0,0,1,0,0,1
26-06-2018,10822.90039,10831.04981,10753.04981,10762.4502,229600,0.627272727,0.068181818,1,0,0,1,0,0,1
26-06-2018,10822.90039,10831.04981,10753.04981,10762.4502,229600,0.5,0.4,1,0,0,1,0,0,1
26-06-2018,10822.90039,10831.04981,10753.04981,10762.4502,229600,0.454545455,0.136363636,1,0,0,1,0,0,1
26-06-2018,10822.90039,10831.04981,10753.04981,10762.4502,229600,0.45625,0.125,1,0,0,1,0,0,1
26-06-2018,10822.90039,10831.04981,10753.04981,10762.4502,229600,0.4,-0.1,-1,0,0,1,0,0,1
26-06-2018,12860.09961,12948.84961,12819.34961,12938.25,731300,0,0,0,1,0,1,0,0,1
26-06-2018,10822.90039,10831.04981,10753.04981,10762.4502,229600,0,0,0,0,0,1,0,0,1
26-06-2018,10822.90039,10831.04981,10753.04981,10762.4502,229600,0,0,0,0,0,1,0,0,1
26-06-2018,10822.90039,10831.04981,10753.04981,10762.4502,229600,0,0,0,0,0,1,0,0,1
26-06-2018,10822.90039,10831.04981,10753.04981,10762.4502,229600,0,0,0,0,0,1,0,0,1
26-06-2018,10822.90039,10831.04981,10753.04981,10762.4502,229600,0.033333333,0,0,0,0,1,0,0,1
26-06-2018,10822.90039,10831.04981,10753.04981,10762.4502,229600,0.033333333,0,0,0,0,1,0,0,1
26-06-2018,10822.90039,10831.04981,10753.04981,10762.4502,229600,0,0,0,0,0,1,0,0,1
26-06-2018,10822.90039,10831.04981,10753.04981,10762.4502,229600,0,0,0,0,0,1,0,0,1
27-06-2018,10785.5,10785.5,10652.40039,10671.40039,246000,0,0,0,0,0,0,0,0,1
27-06-2018,10785.5,10785.5,10652.40039,10671.40039,246000,0.4,0.5,1,0,0,0,0,0,1
27-06-2018,10785.5,10785.5,10652.40039,10671.40039,246000,1,0,0,0,0,0,0,0,1
27-06-2018,10785.5,10785.5,10652.40039,10671.40039,246000,0.583333333,0.183333333,1,0,0,0,0,0,1
27-06-2018,10785.5,10785.5,10652.40039,10671.40039,246000,0.547142857,0.317142857,1,0,0,0,0,0,1
27-06-2018,10785.5,10785.5,10652.40039,10671.40039,246000,0,0,0,0,0,0,0,0,1
27-06-2018,13512.29981,13579.34961,13402.84961,13513.84961,787700,0.333333333,0.25,1,1,0,0,0,0,1
27-06-2018,10761.5,10762.34961,10687.84961,10700.4502,211000,0.5,0.5,1,0,0,0,0,0,1
27-06-2018,10777.54981,10896.9502,10777.54981,10886.79981,310700,0,0,0,1,0,0,0,0,1
27-06-2018,14481.04981,14673.84961,14416.25,14634.15039,448900,0.275,0.225,1,0,0,0,0,0,1
27-06-2018,10742.7002,10805.25,10732.54981,10769.15039,220000,0.221428571,-0.135714286,-1,1,0,0,0,0,1
27-06-2018,10742.7002,10805.25,10732.54981,10769.15039,220000,0.221428571,-0.135714286,-1,1,0,0,0,0,1
27-06-2018,10742.7002,10805.25,10732.54981,10769.15039,220000,0.454545455,0.136363636,1,1,0,0,0,0,1
27-06-2018,10742.7002,10805.25,10732.54981,10769.15039,220000,0.522222222,-0.022222222,-1,1,0,0,0,0,1
27-06-2018,10742.7002,10805.25,10732.54981,10769.15039,220000,0.566666667,0.366666667,1,1,0,0,0,0,1
27-06-2018,10742.7002,10805.25,10732.54981,10769.15039,220000,0,0,0,1,0,0,0,0,1
27-06-2018,11919.4502,11958.84961,11881.75,11940.09961,613900,0.557142857,0.053571429,1,1,0,0,0,0,1
27-06-2018,10742.7002,10805.25,10732.54981,10769.15039,220000,0.125,0,0,1,0,0,0,0,1
27-06-2018,10742.7002,10805.25,10732.54981,10769.15039,220000,0.125,0,0,1,0,0,0,0,1
27-06-2018,10822.90039,10831.04981,10753.04981,10762.4502,229600,0.1,0,0,0,0,0,0,0,1
27-06-2018,10742.7002,10805.25,10732.54981,10769.15039,220000,0.15,0,0,1,0,0,0,0,1
27-06-2018,10742.7002,10805.25,10732.54981,10769.15039,220000,0.8,0.4,1,1,0,0,0,0,1
27-06-2018,10742.7002,10805.25,10732.54981,10769.15039,220000,0.783333333,-0.15,-1,1,0,0,0,0,1
27-06-2018,10742.7002,10805.25,10732.54981,10769.15039,220000,0.783333333,-0.15,-1,1,0,0,0,0,1
27-06-2018,10742.7002,10805.25,10732.54981,10769.15039,220000,0.1,0.1,1,1,0,0,0,0,1
27-06-2018,10742.7002,10805.25,10732.54981,10769.15039,220000,0,0,0,1,0,0,0,0,1
28-06-2018,10660.79981,10674.2002,10557.7002,10589.09961,352300,0.554166667,0.304166667,1,0,1,0,0,1,0
28-06-2018,10660.79981,10674.2002,10557.7002,10589.09961,352300,0.344047619,0.083928571,1,0,1,0,0,1,0
28-06-2018,10660.79981,10674.2002,10557.7002,10589.09961,352300,0.542857143,0.15,1,0,1,0,0,1,0
28-06-2018,10660.79981,10674.2002,10557.7002,10589.09961,352300,0.483333333,0.25,1,0,1,0,0,1,0
28-06-2018,10660.79981,10674.2002,10557.7002,10589.09961,352300,0.706666667,-0.333333333,-1,0,1,0,0,1,0
28-06-2018,10660.79981,10674.2002,10557.7002,10589.09961,352300,0.15,0.05,1,0,1,0,0,1,0
28-06-2018,10660.79981,10674.2002,10557.7002,10589.09961,352300,0.8,0.4,1,0,1,0,0,1,0
28-06-2018,10660.79981,10674.2002,10557.7002,10589.09961,352300,0,0,0,0,1,0,0,1,0
28-06-2018,10660.79981,10674.2002,10557.7002,10589.09961,352300,0.75,0,0,0,1,0,0,1,0
28-06-2018,10660.79981,10674.2002,10557.7002,10589.09961,352300,0,0,0,0,1,0,0,1,0
28-06-2018,10660.79981,10674.2002,10557.7002,10589.09961,352300,0,0,0,0,1,0,0,1,0
28-06-2018,10614.7002,10619.54981,10544.84961,10585.2002,296600,0.125,0,0,1,1,0,0,1,0
28-06-2018,12211.84961,12221.54981,12118.84961,12126.54981,520300,0.1,0.1,1,0,1,0,0,1,0
28-06-2018,10568.29981,10637.79981,10489.75,10628.59961,0,0,0,0,1,1,0,0,1,0
28-06-2018,10488.90039,10489.34961,10302.75,10378.40039,187300,0.473370429,0.14299533,1,0,1,0,0,1,0
28-06-2018,10785.5,10785.5,10652.40039,10671.40039,246000,0,0,0,0,1,0,0,1,0
28-06-2018,10785.5,10785.5,10652.40039,10671.40039,246000,0,0,0,0,1,0,0,1,0
28-06-2018,10785.5,10785.5,10652.40039,10671.40039,246000,0,0,0,0,1,0,0,1,0
28-06-2018,10785.5,10785.5,10652.40039,10671.40039,246000,0.47,0.005,1,0,1,0,0,1,0
28-06-2018,10785.5,10785.5,10652.40039,10671.40039,246000,0.625,0.35,1,0,1,0,0,1,0
28-06-2018,10785.5,10785.5,10652.40039,10671.40039,246000,0,0,0,0,1,0,0,1,0
28-06-2018,10785.5,10785.5,10652.40039,10671.40039,246000,0.05,0.15,1,0,1,0,0,1,0
28-06-2018,10785.5,10785.5,10652.40039,10671.40039,246000,0.05,0.15,1,0,1,0,0,1,0
28-06-2018,10785.5,10785.5,10652.40039,10671.40039,246000,0,0,0,0,1,0,0,1,0
28-06-2018,10785.5,10785.5,10652.40039,10671.40039,246000,0.8,0.75,1,0,1,0,0,1,0
28-06-2018,10785.5,10785.5,10652.40039,10671.40039,246000,0,0,0,0,1,0,0,1,0
28-06-2018,10785.5,10785.5,10652.40039,10671.40039,246000,0,0,0,0,1,0,0,1,0
28-06-2018,10785.5,10785.5,10652.40039,10671.40039,246000,0,0,0,0,1,0,0,1,0
28-06-2018,10785.5,10785.5,10652.40039,10671.40039,246000,0.42530303,0.072424242,1,0,1,0,0,1,0
29-06-2018,10612.84961,10723.04981,10612.34961,10714.29981,242800,0.45,0.391666667,1,1,0,1,1,0,1
29-06-2018,10612.84961,10723.04981,10612.34961,10714.29981,242800,0.1,0,0,1,0,1,1,0,1
29-06-2018,10612.84961,10723.04981,10612.34961,10714.29981,242800,0.445238095,-0.038095238,-1,1,0,1,1,0,1
29-06-2018,10612.84961,10723.04981,10612.34961,10714.29981,242800,0.484848485,0.295454545,1,1,0,1,1,0,1
29-06-2018,10612.84961,10723.04981,10612.34961,10714.29981,242800,0,0,0,1,0,1,1,0,1
29-06-2018,10612.84961,10723.04981,10612.34961,10714.29981,242800,0.333333333,0.25,1,1,0,1,1,0,1
29-06-2018,10660.79981,10674.2002,10557.7002,10589.09961,352300,0.496428571,-0.235714286,-1,0,0,1,1,0,1
29-06-2018,10660.79981,10674.2002,10557.7002,10589.09961,352300,0.496428571,-0.235714286,-1,0,0,1,1,0,1
29-06-2018,10660.79981,10674.2002,10557.7002,10589.09961,352300,0.4,0,0,0,0,1,1,0,1
29-06-2018,10660.79981,10674.2002,10557.7002,10589.09961,352300,0.15,0.5,1,0,0,1,1,0,1
29-06-2018,10660.79981,10674.2002,10557.7002,10589.09961,352300,0.26,0.0825,1,0,0,1,1,0,1
29-06-2018,10660.79981,10674.2002,10557.7002,10589.09961,352300,0.425,0,0,0,0,1,1,0,1
29-06-2018,11280.5,11293.34961,11208.54981,11234.54981,562000,0,0,0,0,0,1,1,0,1
29-06-2018,11008.09961,11034.09961,10850.29981,10930.4502,478100,0.4875,0,0,0,0,1,1,0,1
29-06-2018,10660.79981,10674.2002,10557.7002,10589.09961,352300,0.1,-0.1,-1,0,0,1,1,0,1
29-06-2018,10660.79981,10674.2002,10557.7002,10589.09961,352300,0.1,-0.1,-1,0,0,1,1,0,1
29-06-2018,10660.79981,10674.2002,10557.7002,10589.09961,352300,0.333333333,0.25,1,0,0,1,1,0,1
29-06-2018,10660.79981,10674.2002,10557.7002,10589.09961,352300,0,0,0,0,0,1,1,0,1
29-06-2018,10660.79981,10674.2002,10557.7002,10589.09961,352300,0,0,0,0,0,1,1,0,1
29-06-2018,10660.79981,10674.2002,10557.7002,10589.09961,352300,0,0,0,0,0,1,1,0,1
29-06-2018,10660.79981,10674.2002,10557.7002,10589.09961,352300,0.75,0,0,0,0,1,1,0,1
29-06-2018,10660.79981,10674.2002,10557.7002,10589.09961,352300,1,0,0,0,0,1,1,0,1
02-07-2018,10732.34961,10736.15039,10604.65039,10657.29981,295400,0.434242424,0.257272727,1,0,0,0,0,1,1
02-07-2018,10732.34961,10736.15039,10604.65039,10657.29981,295400,0,0,0,0,0,0,0,1,1
02-07-2018,17424.90039,17489.80078,17180.80078,17196.69922,292500,0.333333333,0.25,1,0,0,0,0,1,1
02-07-2018,11322.40039,11357.59961,11255.04981,11301.79981,373000,0,0,0,0,0,0,0,1,1
02-07-2018,10464.84961,10535.15039,10419.79981,10513.84961,297600,0,0,0,1,0,0,0,1,1
03-07-2018,10668.59961,10713.29981,10630.25,10699.90039,202100,0.5,0.5,1,1,1,1,1,0,1
03-07-2018,10668.59961,10713.29981,10630.25,10699.90039,202100,0.2,0.2,1,1,1,1,1,0,1
03-07-2018,10668.59961,10713.29981,10630.25,10699.90039,202100,0.454545455,0.136363636,1,1,1,1,1,0,1
03-07-2018,10668.59961,10713.29981,10630.25,10699.90039,202100,0,0,0,1,1,1,1,0,1
03-07-2018,10668.59961,10713.29981,10630.25,10699.90039,202100,0.4,-0.25,-1,1,1,1,1,0,1
03-07-2018,10301.59961,10433.65039,10295.4502,10421.40039,216400,0,0,0,0,1,1,1,0,1
03-07-2018,15725.09961,15773.4502,15678.09961,15751.65039,394000,0.3,0.1,1,1,1,1,1,0,1
03-07-2018,10722.59961,10818,10722.59961,10768.34961,220900,0.1,0,0,1,1,1,1,0,1
03-07-2018,10412.90039,10424.84961,10381.5,10402.25,251700,0.566666667,0,0,0,1,1,1,0,1
03-07-2018,10892.09961,10922.4502,10835.09961,10876.75,453900,0.681818182,0.131313131,1,1,1,1,1,0,1
03-07-2018,10345.15039,10346.29981,10180.25,10195.15039,328500,0.5,0.5,1,0,1,1,1,0,1
03-07-2018,10524.2002,10526.29981,10410.15039,10512.5,259500,0.15,0.05,1,1,1,1,1,0,1
03-07-2018,10668.59961,10713.29981,10630.25,10699.90039,202100,0.517268519,0.220925926,1,1,1,1,1,0,1
04-07-2018,10715,10777.15039,10677.75,10769.90039,173900,0.033333333,0.1,1,1,1,0,1,1,0
04-07-2018,10765.9502,10770.29981,10618.34961,10628.5,203800,0.494444444,0.3,1,1,1,0,1,1,0
04-07-2018,10765.9502,10770.29981,10618.34961,10628.5,203800,0.494444444,0.3,1,1,1,0,1,1,0
04-07-2018,10765.9502,10770.29981,10618.34961,10628.5,203800,0.5,0,0,1,1,0,1,1,0
04-07-2018,10765.9502,10770.29981,10618.34961,10628.5,203800,0.525,0.425,1,1,1,0,1,1,0
04-07-2018,10765.9502,10770.29981,10618.34961,10628.5,203800,0.65,0.5,1,1,1,0,1,1,0
04-07-2018,10765.9502,10770.29981,10618.34961,10628.5,203800,0,0,0,1,1,0,1,1,0
04-07-2018,10765.9502,10770.29981,10618.34961,10628.5,203800,0.45,0.066666667,1,1,1,0,1,1,0
04-07-2018,10765.9502,10770.29981,10618.34961,10628.5,203800,0.45,0.066666667,1,1,1,0,1,1,0
04-07-2018,10765.9502,10770.29981,10618.34961,10628.5,203800,0.75,0.25625,1,1,1,0,1,1,0
04-07-2018,10765.9502,10770.29981,10618.34961,10628.5,203800,0,0,0,1,1,0,1,1,0
04-07-2018,10765.9502,10770.29981,10618.34961,10628.5,203800,0.4,0.35,1,1,1,0,1,1,0
04-07-2018,10765.9502,10770.29981,10618.34961,10628.5,203800,0,0,0,1,1,0,1,1,0
04-07-2018,10765.9502,10770.29981,10618.34961,10628.5,203800,0,0,0,1,1,0,1,1,0
04-07-2018,10765.9502,10770.29981,10618.34961,10628.5,203800,0,0,0,1,1,0,1,1,0
04-07-2018,10765.9502,10770.29981,10618.34961,10628.5,203800,0.366666667,0.175,1,1,1,0,1,1,0
05-07-2018,10786.04981,10786.04981,10726.25,10749.75,220500,0.383928571,0.107142857,1,1,0,0,1,0,0
05-07-2018,10786.04981,10786.04981,10726.25,10749.75,220500,0.471345811,0.149933155,1,1,0,0,1,0,0
05-07-2018,10786.04981,10786.04981,10726.25,10749.75,220500,0.158333333,-0.108333333,-1,1,0,0,1,0,0
05-07-2018,10786.04981,10786.04981,10726.25,10749.75,220500,0.52,0.105,1,1,0,0,1,0,0
05-07-2018,10786.04981,10786.04981,10726.25,10749.75,220500,0.440277778,0.045833333,1,1,0,0,1,0,0
